2024-11-30T00:58:04.297+01:00 ERROR 65188 --- [   arg--epoll-4] NALEPA-LOGGER                            : Thread[#38,arg--epoll-4,5,main]: FLATMAP_START: klient: 1
2024-11-30T00:58:04.300+01:00 ERROR 65188 --- [   arg--epoll-2] NALEPA-LOGGER                            : Thread[#36,arg--epoll-2,5,main]: FLATMAP_START: klient: 15
2024-11-30T00:58:04.305+01:00 ERROR 65188 --- [     XX-epoll-3] NALEPA-LOGGER                            : Thread[#56,XX-epoll-3,5,main]: FLATMAP_END: klient: 2
2024-11-30T00:58:04.324+01:00 ERROR 65188 --- [   arg--epoll-4] NALEPA-LOGGER                            : Thread[#38,arg--epoll-4,5,main]: FLATMAP_START: klient: 2
2024-11-30T00:58:04.325+01:00 ERROR 65188 --- [   arg--epoll-4] NALEPA-LOGGER                            : Thread[#38,arg--epoll-4,5,main]: FLATMAP_START: klient: 3
2024-11-30T00:58:04.307+01:00 ERROR 65188 --- [     XX-epoll-5] NALEPA-LOGGER                            : Thread[#58,XX-epoll-5,5,main]: FLATMAP_END: klient: 7
2024-11-30T00:58:04.308+01:00 ERROR 65188 --- [     XX-epoll-1] NALEPA-LOGGER                            : Thread[#54,XX-epoll-1,5,main]: FLATMAP_END: klient: 5
2024-11-30T00:58:04.309+01:00 ERROR 65188 --- [     XX-epoll-4] NALEPA-LOGGER                            : Thread[#57,XX-epoll-4,5,main]: FLATMAP_END: klient: 11
2024-11-30T00:58:04.327+01:00 ERROR 65188 --- [     XX-epoll-5] NALEPA-LOGGER                            : Thread[#58,XX-epoll-5,5,main]: FLATMAP_END: klient: 3
2024-11-30T00:58:04.328+01:00 ERROR 65188 --- [     XX-epoll-3] NALEPA-LOGGER                            : Thread[#56,XX-epoll-3,5,main]: FLATMAP_END: klient: 4
2024-11-30T00:58:04.318+01:00 ERROR 65188 --- [   arg--epoll-7] NALEPA-LOGGER                            : Thread[#41,arg--epoll-7,5,main]: FLATMAP_START: klient: 6
2024-11-30T00:58:04.329+01:00 ERROR 65188 --- [   arg--epoll-7] NALEPA-LOGGER                            : Thread[#41,arg--epoll-7,5,main]: FLATMAP_START: klient: 7
2024-11-30T00:58:04.330+01:00 ERROR 65188 --- [     XX-epoll-1] NALEPA-LOGGER                            : Thread[#54,XX-epoll-1,5,main]: FLATMAP_END: klient: 13
2024-11-30T00:58:04.330+01:00 ERROR 65188 --- [   arg--epoll-7] NALEPA-LOGGER                            : Thread[#41,arg--epoll-7,5,main]: FLATMAP_START: klient: 8
2024-11-30T00:58:04.320+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 7
2024-11-30T00:58:04.330+01:00 ERROR 65188 --- [   arg--epoll-7] NALEPA-LOGGER                            : Thread[#41,arg--epoll-7,5,main]: FLATMAP_START: klient: 9
2024-11-30T00:58:04.330+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 8
2024-11-30T00:58:04.321+01:00 ERROR 65188 --- [   arg--epoll-8] NALEPA-LOGGER                            : Thread[#42,arg--epoll-8,5,main]: FLATMAP_START: klient: 9
2024-11-30T00:58:04.331+01:00 ERROR 65188 --- [   arg--epoll-7] NALEPA-LOGGER                            : Thread[#41,arg--epoll-7,5,main]: FLATMAP_START: klient: 10
2024-11-30T00:58:04.331+01:00 ERROR 65188 --- [   arg--epoll-7] NALEPA-LOGGER                            : Thread[#41,arg--epoll-7,5,main]: FLATMAP_START: klient: 11
2024-11-30T00:58:04.332+01:00 ERROR 65188 --- [     XX-epoll-1] NALEPA-LOGGER                            : Thread[#54,XX-epoll-1,5,main]: FLATMAP_END: klient: 1
2024-11-30T00:58:04.321+01:00 ERROR 65188 --- [   arg--epoll-5] NALEPA-LOGGER                            : Thread[#39,arg--epoll-5,5,main]: FLATMAP_START: klient: 4
2024-11-30T00:58:04.332+01:00 ERROR 65188 --- [   arg--epoll-5] NALEPA-LOGGER                            : Thread[#39,arg--epoll-5,5,main]: FLATMAP_START: klient: 5
2024-11-30T00:58:04.333+01:00 ERROR 65188 --- [   arg--epoll-8] NALEPA-LOGGER                            : Thread[#42,arg--epoll-8,5,main]: FLATMAP_START: klient: 10
2024-11-30T00:58:04.333+01:00 ERROR 65188 --- [   arg--epoll-4] NALEPA-LOGGER                            : Thread[#38,arg--epoll-4,5,main]: FLATMAP_START: klient: 4
2024-11-30T00:58:04.333+01:00 ERROR 65188 --- [   arg--epoll-8] NALEPA-LOGGER                            : Thread[#42,arg--epoll-8,5,main]: FLATMAP_START: klient: 11
2024-11-30T00:58:04.333+01:00 ERROR 65188 --- [   arg--epoll-4] NALEPA-LOGGER                            : Thread[#38,arg--epoll-4,5,main]: FLATMAP_START: klient: 5
2024-11-30T00:58:04.333+01:00 ERROR 65188 --- [   arg--epoll-8] NALEPA-LOGGER                            : Thread[#42,arg--epoll-8,5,main]: FLATMAP_START: klient: 12
2024-11-30T00:58:04.334+01:00 ERROR 65188 --- [   arg--epoll-8] NALEPA-LOGGER                            : Thread[#42,arg--epoll-8,5,main]: FLATMAP_START: klient: 13
2024-11-30T00:58:04.334+01:00 ERROR 65188 --- [   arg--epoll-8] NALEPA-LOGGER                            : Thread[#42,arg--epoll-8,5,main]: FLATMAP_START: klient: 14
2024-11-30T00:58:04.335+01:00 ERROR 65188 --- [   arg--epoll-8] NALEPA-LOGGER                            : Thread[#42,arg--epoll-8,5,main]: FLATMAP_START: klient: 15
2024-11-30T00:58:04.335+01:00 ERROR 65188 --- [   arg--epoll-8] NALEPA-LOGGER                            : Thread[#42,arg--epoll-8,5,main]: FLATMAP_START: klient: 16
2024-11-30T00:58:04.335+01:00 ERROR 65188 --- [   arg--epoll-4] NALEPA-LOGGER                            : Thread[#38,arg--epoll-4,5,main]: FLATMAP_START: klient: 6
2024-11-30T00:58:04.323+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 18
2024-11-30T00:58:04.337+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 9
2024-11-30T00:58:04.337+01:00 ERROR 65188 --- [     XX-epoll-6] NALEPA-LOGGER                            : Thread[#59,XX-epoll-6,5,main]: FLATMAP_END: klient: 15
2024-11-30T00:58:04.338+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 10
2024-11-30T00:58:04.338+01:00 ERROR 65188 --- [   arg--epoll-4] NALEPA-LOGGER                            : Thread[#38,arg--epoll-4,5,main]: FLATMAP_START: klient: 7
2024-11-30T00:58:04.325+01:00 ERROR 65188 --- [   arg--epoll-2] NALEPA-LOGGER                            : Thread[#36,arg--epoll-2,5,main]: FLATMAP_START: klient: 16
2024-11-30T00:58:04.338+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 11
2024-11-30T00:58:04.338+01:00 ERROR 65188 --- [     XX-epoll-7] NALEPA-LOGGER                            : Thread[#60,XX-epoll-7,5,main]: FLATMAP_END: klient: 1
2024-11-30T00:58:04.338+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 12
2024-11-30T00:58:04.339+01:00 ERROR 65188 --- [     XX-epoll-7] NALEPA-LOGGER                            : Thread[#60,XX-epoll-7,5,main]: FLATMAP_END: klient: 8
2024-11-30T00:58:04.340+01:00 ERROR 65188 --- [     XX-epoll-3] NALEPA-LOGGER                            : Thread[#56,XX-epoll-3,5,main]: FLATMAP_END: klient: 2
2024-11-30T00:58:04.340+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 19
2024-11-30T00:58:04.340+01:00 ERROR 65188 --- [     XX-epoll-3] NALEPA-LOGGER                            : Thread[#56,XX-epoll-3,5,main]: FLATMAP_END: klient: 15
2024-11-30T00:58:04.326+01:00 ERROR 65188 --- [   arg--epoll-1] NALEPA-LOGGER                            : Thread[#35,arg--epoll-1,5,main]: FLATMAP_START: klient: 3
2024-11-30T00:58:04.341+01:00 ERROR 65188 --- [   arg--epoll-1] NALEPA-LOGGER                            : Thread[#35,arg--epoll-1,5,main]: FLATMAP_START: klient: 4
2024-11-30T00:58:04.342+01:00 ERROR 65188 --- [     XX-epoll-3] NALEPA-LOGGER                            : Thread[#56,XX-epoll-3,5,main]: FLATMAP_END: klient: 16
2024-11-30T00:58:04.342+01:00 ERROR 65188 --- [   arg--epoll-1] NALEPA-LOGGER                            : Thread[#35,arg--epoll-1,5,main]: FLATMAP_START: klient: 5
2024-11-30T00:58:04.343+01:00 ERROR 65188 --- [     XX-epoll-3] NALEPA-LOGGER                            : Thread[#56,XX-epoll-3,5,main]: FLATMAP_END: klient: 6
2024-11-30T00:58:04.343+01:00 ERROR 65188 --- [   arg--epoll-1] NALEPA-LOGGER                            : Thread[#35,arg--epoll-1,5,main]: FLATMAP_START: klient: 6
2024-11-30T00:58:04.343+01:00 ERROR 65188 --- [     XX-epoll-1] NALEPA-LOGGER                            : Thread[#54,XX-epoll-1,5,main]: FLATMAP_END: klient: 5
2024-11-30T00:58:04.344+01:00 ERROR 65188 --- [     XX-epoll-1] NALEPA-LOGGER                            : Thread[#54,XX-epoll-1,5,main]: FLATMAP_END: klient: 10
2024-11-30T00:58:04.345+01:00 ERROR 65188 --- [     XX-epoll-4] NALEPA-LOGGER                            : Thread[#57,XX-epoll-4,5,main]: FLATMAP_END: klient: 9
2024-11-30T00:58:04.332+01:00 ERROR 65188 --- [   arg--epoll-7] NALEPA-LOGGER                            : Thread[#41,arg--epoll-7,5,main]: FLATMAP_START: klient: 12
